song_id,artist_name,genre,orientation,line_idx,line_text,line_words,match_start_s,match_end_s,window_start_s,window_end_s,position_pct,total_duration_s,lmc,match_confidence
HS_06,Harry Styles,pop,production,5,But you ain't really good,5,43.796,45.437,38.796,50.437,13.053,341.809,0.271672,1.0
HS_06,Harry Styles,pop,production,6,If we never learn we've been here before,8,60.839,68.306,55.839,73.306,18.891,341.809,0.181761,0.625
HS_06,Harry Styles,pop,production,7,Why are we always stuck and running from,8,69.067,72.17,64.067,77.17,20.66,341.809,0.163883,0.75
HS_06,Harry Styles,pop,production,8,"The bullets, the bullet?",4,72.19,82.393,67.19,87.393,22.612,341.809,0.069596,0.25
HS_06,Harry Styles,pop,production,9,"We never learn, we've been here before",7,87.735,91.957,82.735,96.957,26.285,341.809,0.393633,0.286
HS_06,Harry Styles,pop,production,10,Why are we always stuck and running from,8,125.536,178.413,120.536,183.413,44.462,341.809,0.299095,0.25
HS_06,Harry Styles,pop,production,11,"Your bullets, a bullet?",4,178.473,179.854,173.473,184.854,52.416,341.809,0.226201,0.25
HS_06,Harry Styles,pop,production,12,"Just stop your crying, it's a sign of the times",10,202.112,277.85,197.112,282.85,70.209,341.809,0.301786,0.4
HS_07,Harry Styles,pop,production,0,I'm in my bed,4,4.905,7.166,0.0,12.166,2.497,241.673,0.148172,1.0
HS_07,Harry Styles,pop,production,1,And you're not here,4,7.306,9.487,2.306,14.487,3.474,241.673,0.126888,1.0
HS_07,Harry Styles,pop,production,3,Forget what I said,4,42.995,47.456,37.995,52.456,18.713,241.673,0.00601,0.5
HS_07,Harry Styles,pop,production,6,What am I now? What am I now?,8,125.836,129.357,120.836,134.357,52.797,241.673,0.153046,1.0
HS_07,Harry Styles,pop,production,7,What if I'm someone I don't want around?,8,130.217,133.158,125.217,138.158,54.49,241.673,0.319507,0.75
HS_07,Harry Styles,pop,production,8,"I'm falling again, I'm falling again, I'm fallin'",8,134.979,141.301,129.979,146.301,57.16,241.673,0.30773,0.875
HS_07,Harry Styles,pop,production,9,What if I'm down? What if I'm out?,8,143.262,146.783,138.262,151.783,60.008,241.673,0.197209,1.0
HS_07,Harry Styles,pop,production,10,What if I'm someone you won't talk about?,8,147.66,151.423,142.66,156.423,61.878,241.673,0.27396,1.0
HS_07,Harry Styles,pop,production,11,"I'm falling again, I'm falling again, I'm fallin'",8,151.843,158.828,146.843,163.828,64.275,241.673,0.230316,0.875
HS_08,Harry Styles,pop,production,0,Maybe we can,3,1.067,4.59,0.0,9.59,1.422,198.891,0.132864,1.0
HS_08,Harry Styles,pop,production,1,Find a place to feel good,6,4.951,9.154,0.0,14.154,3.546,198.891,0.136102,1.0
HS_08,Harry Styles,pop,production,2,And we can treat people with kindness,7,9.815,14.179,4.815,19.179,6.032,198.891,0.316594,1.0
HS_08,Harry Styles,pop,production,3,Find a place to feel good,6,14.839,17.362,9.839,22.362,8.095,198.891,0.131379,1.0
HS_08,Harry Styles,pop,production,4,I've got a good feeling,5,17.762,21.766,12.762,26.766,9.937,198.891,0.316349,0.8
HS_08,Harry Styles,pop,production,5,I'm just takin' it all in,6,21.826,28.489,16.826,33.489,12.649,198.891,0.25305,0.667
HS_08,Harry Styles,pop,production,6,Floating up and dreamin',4,34.396,112.856,29.396,117.856,37.018,198.891,0.066688,0.25
HS_09,Harry Styles,pop,production,0,Things haven't been quite the same,6,9.65,12.13,4.65,17.13,6.135,177.517,0.182713,1.0
HS_09,Harry Styles,pop,production,1,"There's a haze on the horizon, babe",7,13.331,16.071,8.331,21.071,8.281,177.517,0.239525,0.857
HS_09,Harry Styles,pop,production,2,"It's only been a couple of days and I miss you, mmm, yeah",13,17.852,26.753,12.852,31.753,12.564,177.517,0.253926,0.846
HS_09,Harry Styles,pop,production,11,I can't get you off my mind,7,144.772,147.773,139.772,152.773,82.399,177.517,0.310454,1.0
HS_10,Harry Styles,pop,production,0,"Green eyes, fried rice, I could cook an egg on you",11,27.786,31.369,22.786,36.369,15.266,193.747,0.210808,0.909
HS_10,Harry Styles,pop,production,1,"Late night, game time, coffee on the stove, yeah (Oh)",10,32.25,37.594,27.25,42.594,18.025,193.747,0.243715,0.9
HS_10,Harry Styles,pop,production,9,Just a little taste,4,146.902,149.983,141.902,154.983,76.617,193.747,0.235628,0.5
HS_11,Harry Styles,pop,production,0,"You were riding your bike to the sound of ""It's No Big Deal""",13,17.405,25.572,12.405,30.572,8.754,245.458,0.009017,1.0
HS_11,Harry Styles,pop,production,1,And you're trying to lift off the ground on those old two wheels,13,25.873,31.237,20.873,36.237,11.633,245.458,-0.017704,1.0
HS_11,Harry Styles,pop,production,2,Nothing 'bout the way that you were treated ever seemed especially alarming till now,14,34.0,39.605,29.0,44.605,14.993,245.458,0.254675,0.786
HS_11,Harry Styles,pop,production,3,So you tie up your hair and you smile like it's no big deal,14,42.628,47.992,37.628,52.992,18.459,245.458,0.199891,1.0
HS_11,Harry Styles,pop,production,4,You can let it go,5,50.794,52.075,45.794,57.075,20.954,245.458,0.12328,1.0
HS_11,Harry Styles,pop,production,5,You can throw a party full of everyone you know,10,52.935,56.177,47.935,61.177,22.226,245.458,0.030672,1.0
HS_11,Harry Styles,pop,production,6,And not invite your family 'cause they never showed you love,11,114.808,119.37,109.808,124.37,47.702,245.458,0.39766,0.818
HS_11,Harry Styles,pop,production,7,"You don't have to be sorry for leavin' and growin' up, mmm",12,119.39,126.814,114.39,131.814,50.152,245.458,0.267112,0.75
HS_11,Harry Styles,pop,production,12,You can let it go,5,219.237,220.518,214.237,225.518,89.578,245.458,0.149182,1.0
HS_11,Harry Styles,pop,production,13,You can throw a party full of everyone you know,10,221.359,225.321,216.359,230.321,90.989,245.458,0.150772,1.0
HS_11,Harry Styles,pop,production,14,And not invite your family 'cause they never showed you love,11,225.581,228.864,220.581,233.864,92.571,245.458,0.337178,0.273
HS_12,Harry Styles,pop,production,0,"You got, you got the cinema",6,0.301,5.303,0.0,10.303,1.152,243.334,0.16279,0.333
HS_12,Harry Styles,pop,production,2,"Darling, is it cool",4,10.765,13.426,5.765,18.426,4.971,243.334,0.264762,0.25
HS_12,Harry Styles,pop,production,5,If you're getting yourself wet for me,7,132.122,158.049,127.122,163.049,59.624,243.334,0.308881,0.286
OR_01,Olivia Rodrigo,pop,production,3,To finally drive up to your house,7,82.633,85.375,77.633,90.375,34.71,242.013,0.044228,0.286
OR_02,Olivia Rodrigo,pop,production,0,"Well, good for you, I guess you moved on really easily",11,14.774,19.917,9.774,24.917,9.737,178.147,0.293837,0.273
OR_02,Olivia Rodrigo,pop,production,1,You found a new girl and it only took a couple weeks,12,60.935,63.877,55.935,68.877,35.031,178.147,0.376096,0.333
OR_02,Olivia Rodrigo,pop,production,2,Remember when you said that you wanted to give me the world?,12,72.364,75.327,67.364,80.327,41.452,178.147,0.239692,0.25
OR_03,Olivia Rodrigo,pop,production,0,Car rides to Malibu,4,66.839,68.14,61.839,73.14,31.317,215.507,0.221379,0.25
OR_03,Olivia Rodrigo,pop,production,1,"Strawberry ice cream, one spoon for two",7,169.548,172.41,164.548,177.41,79.338,215.507,0.078077,0.429
OR_03,Olivia Rodrigo,pop,production,2,And tradin' jackets,3,174.891,175.651,169.891,180.651,81.33,215.507,0.040974,0.333
OR_04,Olivia Rodrigo,pop,production,1,"I'm so insecure, I think",5,25.778,26.919,20.778,31.919,18.33,143.747,0.221257,0.4
OR_04,Olivia Rodrigo,pop,production,3,And I'm so caught up in the news,8,37.287,39.949,32.287,44.949,26.865,143.747,-0.027178,0.375
OR_04,Olivia Rodrigo,pop,production,5,And I'm so tired that I might,7,43.692,45.474,38.692,50.474,31.015,143.747,0.450754,0.286
OR_04,Olivia Rodrigo,pop,production,9,And I'm so sick of seventeen,6,87.625,88.826,82.625,93.826,61.376,143.747,0.379373,0.333
OR_05,Olivia Rodrigo,pop,production,0,"Brown guilty eyes and little white lies, yeah",8,14.577,23.861,9.577,28.861,8.359,229.909,0.206703,0.625
OR_05,Olivia Rodrigo,pop,production,1,"I played dumb, but I always knew",7,23.881,26.942,18.881,31.942,11.053,229.909,-0.008033,1.0
OR_05,Olivia Rodrigo,pop,production,2,"That you talked to her, maybe did even worse",9,28.823,32.445,23.823,37.445,13.324,229.909,0.323091,0.556
OR_05,Olivia Rodrigo,pop,production,3,I kept quiet so I could keep you,8,33.245,36.487,28.245,41.487,15.165,229.909,0.292162,1.0
OR_05,Olivia Rodrigo,pop,production,4,And ain't it funny how you ran to her,9,37.647,42.013,32.647,47.013,17.324,229.909,0.030492,0.667
OR_05,Olivia Rodrigo,pop,production,5,The second that we called it quits?,7,43.174,46.377,38.174,51.377,19.475,229.909,0.091883,0.857
OR_05,Olivia Rodrigo,pop,production,8,You betrayed me,3,129.009,132.153,124.009,137.153,56.797,229.909,-0.064217,0.667
OR_05,Olivia Rodrigo,pop,production,9,And I know that you'll never feel sorry,8,179.11,184.292,174.11,189.292,79.032,229.909,0.20134,0.875
OR_05,Olivia Rodrigo,pop,production,10,"For the way I hurt, yeah",6,185.052,187.773,180.052,192.773,81.081,229.909,0.049489,0.667
OR_06,Olivia Rodrigo,pop,production,1,"Your friends are mine, you know I know",8,18.787,22.391,13.787,27.391,11.703,175.933,0.433866,0.25
OR_06,Olivia Rodrigo,pop,production,5,From all the sunlight of our past,7,107.444,121.555,102.444,126.555,65.081,175.933,0.272239,0.286
OR_07,Olivia Rodrigo,pop,production,0,Hate to give the satisfaction asking how you're doing now,10,14.906,18.307,9.906,23.307,7.558,219.724,0.19593,0.9
OR_07,Olivia Rodrigo,pop,production,1,How's the castle built off people you pretend to care about?,11,18.567,21.868,13.567,26.868,9.201,219.724,0.429942,0.909
OR_07,Olivia Rodrigo,pop,production,2,Just what you wanted,4,21.908,23.029,16.908,28.029,10.226,219.724,0.253349,1.0
OR_07,Olivia Rodrigo,pop,production,3,"Look at you, cool guy, you got it",8,23.049,27.03,18.049,32.03,11.396,219.724,0.052306,1.0
OR_07,Olivia Rodrigo,pop,production,4,I see the parties and the diamonds sometimes when I close my eyes,13,28.991,32.492,23.991,37.492,13.991,219.724,0.386055,0.846
OR_07,Olivia Rodrigo,pop,production,5,Six months of torture you sold as some forbidden paradise,10,32.532,36.393,27.532,41.393,15.684,219.724,0.169455,0.3
OR_07,Olivia Rodrigo,pop,production,6,I loved you truly,4,38.877,39.698,33.877,44.698,17.88,219.724,0.27659,0.25
OR_07,Olivia Rodrigo,pop,production,8,'Cause I've made some real big mistakes,7,108.19,141.879,103.19,146.879,56.905,219.724,0.108835,0.429
OR_09,Olivia Rodrigo,pop,production,0,"One, two, three",3,1.128,5.273,0.0,10.273,1.516,211.141,0.320484,1.0
OR_09,Olivia Rodrigo,pop,production,1,"Wait, is this the song with the drums?",8,5.313,7.415,0.313,12.415,3.014,211.141,0.385014,0.875
OR_10,Olivia Rodrigo,pop,production,0,"Lacy, oh Lacy, skin like puff pastry",7,6.54,12.424,1.54,17.424,5.349,177.261,0.238296,0.714
OR_10,Olivia Rodrigo,pop,production,1,Aren't you the sweetest thing on this side of Hell?,10,13.024,17.907,8.024,22.907,8.725,177.261,0.260397,1.0
OR_10,Olivia Rodrigo,pop,production,2,"Dear angel Lacy, eyes white as daisies",7,19.027,24.17,14.027,29.17,12.185,177.261,0.323117,0.714
OR_10,Olivia Rodrigo,pop,production,3,Did I ever tell you that I’m not doin' well?,10,24.23,30.114,19.23,35.114,15.329,177.261,0.312361,0.7
OR_10,Olivia Rodrigo,pop,production,4,"Ooh, I care, I care, I care",7,86.825,89.786,81.825,94.786,49.817,177.261,0.171237,1.0
OR_10,Olivia Rodrigo,pop,production,7,"And ooh, I try, I try, I try",8,97.55,102.933,92.55,107.933,56.55,177.261,0.065638,0.875
OR_11,Olivia Rodrigo,pop,production,0,I wore makeup when we dated,6,14.69,17.131,9.69,22.131,7.822,203.418,0.298038,0.5
OR_11,Olivia Rodrigo,pop,production,1,'Cause I thought you'd like me more,7,17.231,19.412,12.231,24.412,9.007,203.418,0.26548,0.714
OR_11,Olivia Rodrigo,pop,production,2,If I looked like the other prom queens,8,19.852,22.613,14.852,27.613,10.438,203.418,0.203933,1.0
OR_11,Olivia Rodrigo,pop,production,3,I know that you loved before,6,22.633,24.814,17.633,29.814,11.662,203.418,0.242524,0.833
OR_11,Olivia Rodrigo,pop,production,4,Tried so hard to be everything that you liked,9,25.314,28.816,20.314,33.816,13.305,203.418,0.215244,0.778
OR_11,Olivia Rodrigo,pop,production,5,Just for you to say you're not the compliment type,10,29.696,34.398,24.696,39.398,15.754,203.418,0.361084,1.0
OR_11,Olivia Rodrigo,pop,production,6,And I knew how you took your coffee,8,50.152,53.873,45.152,58.873,25.569,203.418,0.160853,0.25
OR_11,Olivia Rodrigo,pop,production,14,"And you always say I'm never satisfied, but I don't think that's true",13,175.732,182.798,170.732,187.798,88.126,203.418,0.32562,0.308
OR_12,Olivia Rodrigo,pop,production,0,Called you on the phone today,6,10.895,13.316,5.895,18.316,7.4,163.587,0.260231,1.0
OR_12,Olivia Rodrigo,pop,production,8,'Cause it's always one step forward and three steps back,10,132.199,137.763,127.199,142.763,82.513,163.587,0.369067,0.7
OR_12,Olivia Rodrigo,pop,production,12,"Boy, I don't understand",4,155.311,158.173,150.311,163.173,95.816,163.587,0.327945,0.75
DP_01,Daft Punk,electronic,production,0,"Like the legend of the phoenix, huh",7,15.16,19.801,10.16,24.801,7.03,248.639,0.029343,0.857
DP_01,Daft Punk,electronic,production,4,We've come too far,4,97.507,102.589,92.507,107.589,40.238,248.639,0.153593,0.75
DP_01,Daft Punk,electronic,production,5,To give up who we are,6,102.77,106.392,97.77,111.392,42.061,248.639,0.11239,1.0
DP_01,Daft Punk,electronic,production,6,So let's raise the bar,5,106.432,109.133,101.432,114.133,43.349,248.639,0.214875,0.8
DP_01,Daft Punk,electronic,production,7,And our cups to the stars,6,116.482,118.083,111.482,123.083,47.17,248.639,0.120737,0.333
DP_01,Daft Punk,electronic,production,8,She's up all night to the sun,7,124.546,126.326,119.546,131.326,50.449,248.639,0.303604,0.714
DP_01,Daft Punk,electronic,production,9,I'm up all night to get some,7,126.606,128.387,121.606,133.387,51.278,248.639,0.310396,0.571
DP_01,Daft Punk,electronic,production,10,She's up all night for good fun,7,128.667,130.468,123.667,135.468,52.111,248.639,0.289544,0.714
DP_01,Daft Punk,electronic,production,11,I'm up all night to get lucky,7,130.728,132.529,125.728,137.529,52.94,248.639,0.254525,0.714
DP_01,Daft Punk,electronic,production,12,We're up all night to the sun,7,190.673,192.534,185.673,197.534,77.061,248.639,0.278601,0.714
DP_01,Daft Punk,electronic,production,13,We're up all night to get some,7,201.059,202.861,196.059,207.861,81.226,248.639,0.300686,0.714
DP_01,Daft Punk,electronic,production,14,We're up all night for good fun,7,203.121,204.922,198.121,209.922,82.055,248.639,0.226629,0.857
DP_01,Daft Punk,electronic,production,15,We're up all night to get lucky,7,205.202,206.963,200.202,211.963,82.884,248.639,0.242436,0.857
DP_01,Daft Punk,electronic,production,16,We're up all night to get lucky,7,207.263,209.064,202.263,214.064,83.721,248.639,0.245368,0.857
DP_01,Daft Punk,electronic,production,17,We're up all night to get lucky,7,209.104,210.906,204.104,215.906,84.462,248.639,0.237199,0.857
DP_01,Daft Punk,electronic,production,18,We're up all night to get lucky,7,213.467,215.209,208.467,220.209,86.204,248.639,0.230201,0.857
DP_01,Daft Punk,electronic,production,19,We're up all night to get lucky,7,215.53,217.292,210.53,222.292,87.038,248.639,0.236305,0.857
DP_02,Daft Punk,electronic,production,0,"Work it, make it",4,83.495,83.955,78.495,88.955,37.263,224.688,0.07649,0.75
DP_02,Daft Punk,electronic,production,1,"Do it, makes us",4,84.076,84.636,79.076,89.636,37.544,224.688,0.141694,0.5
DP_02,Daft Punk,electronic,production,4,"Work it, make it",4,85.417,85.837,80.417,90.837,38.109,224.688,0.065502,0.75
DP_02,Daft Punk,electronic,production,5,"Do it, makes us",4,85.857,86.298,80.857,91.298,38.31,224.688,0.138489,0.25
DP_02,Daft Punk,electronic,production,6,"Work it harder, make it better",6,86.478,87.259,81.478,92.259,38.662,224.688,-0.005665,0.333
DP_02,Daft Punk,electronic,production,10,"Work it harder, make it better",6,90.341,91.282,85.341,96.282,40.417,224.688,-0.039496,0.333
DP_02,Daft Punk,electronic,production,14,"Work it harder, make it better",6,93.284,94.205,88.284,99.205,41.722,224.688,-0.046705,0.333
DP_02,Daft Punk,electronic,production,18,"Work it harder, make it better",6,96.487,97.148,91.487,102.148,43.09,224.688,0.073195,0.333
DP_02,Daft Punk,electronic,production,22,"Work it harder, make it better",6,99.29,100.05,94.29,105.05,44.359,224.688,-0.003156,0.333
DP_02,Daft Punk,electronic,production,26,"Work it harder, make it better",6,102.032,102.773,97.032,107.773,45.575,224.688,-0.035411,0.333
DP_03,Daft Punk,electronic,production,0,"Around the world, around the world",6,184.938,187.019,179.938,192.019,43.299,429.523,0.032714,1.0
DP_03,Daft Punk,electronic,production,1,"Around the world, around the world",6,187.339,188.98,182.339,193.98,43.807,429.523,0.116683,1.0
DP_03,Daft Punk,electronic,production,2,"Around the world, around the world",6,189.1,190.961,184.1,195.961,44.242,429.523,0.058236,1.0
DP_03,Daft Punk,electronic,production,3,"Around the world, around the world",6,191.301,192.962,186.301,197.962,44.731,429.523,0.089927,1.0
DP_03,Daft Punk,electronic,production,4,"Around the world, around the world",6,193.062,194.923,188.062,199.923,45.165,429.523,0.047418,1.0
DP_03,Daft Punk,electronic,production,5,"Around the world, around the world",6,195.263,196.904,190.263,201.904,45.651,429.523,0.05098,1.0
DP_03,Daft Punk,electronic,production,6,"Around the world, around the world",6,197.024,198.585,192.024,203.585,46.052,429.523,0.066515,1.0
DP_03,Daft Punk,electronic,production,7,"Around the world, around the world",6,198.605,200.106,193.605,205.106,46.413,429.523,0.058118,1.0
DP_03,Daft Punk,electronic,production,8,"Around the world, around the world",6,200.126,202.027,195.126,207.027,46.814,429.523,0.075308,1.0
DP_03,Daft Punk,electronic,production,9,"Around the world, around the world",6,202.047,204.068,197.047,209.068,47.275,429.523,0.073099,1.0
DP_03,Daft Punk,electronic,production,10,"Around the world, around the world",6,204.108,206.069,199.108,211.069,47.748,429.523,0.094687,1.0
DP_03,Daft Punk,electronic,production,11,"Around the world, around the world",6,206.089,208.15,201.089,213.15,48.221,429.523,0.099407,1.0
DP_03,Daft Punk,electronic,production,12,"Around the world, around the world",6,208.17,210.251,203.17,215.251,48.708,429.523,0.12264,1.0
DP_03,Daft Punk,electronic,production,13,"Around the world, around the world",6,210.271,211.972,205.271,216.972,49.153,429.523,0.0653,1.0
DP_03,Daft Punk,electronic,production,14,"Around the world, around the world",6,327.397,331.142,322.397,336.142,76.659,429.523,0.111857,1.0
DP_03,Daft Punk,electronic,production,15,"Around the world, around the world",6,331.162,333.444,326.162,338.444,77.366,429.523,0.170556,1.0
DP_03,Daft Punk,electronic,production,16,"Around the world, around the world",6,333.745,335.607,328.745,340.607,77.918,429.523,0.15,1.0
DP_06,Daft Punk,electronic,production,0,I know you don't get a chance to take a break this often,13,34.226,81.533,29.226,86.533,23.148,250.044,0.23708,0.308
DP_06,Daft Punk,electronic,production,1,I know your life is speedin' and it isn't stoppin',10,82.593,87.935,77.593,92.935,34.1,250.044,0.180101,0.5
DP_06,Daft Punk,electronic,production,2,"Here, take my shirt and just go ahead and wipe up all the",13,202.301,206.609,197.301,211.609,81.768,250.044,0.193268,0.538
DP_06,Daft Punk,electronic,production,3,"Sweat, sweat, sweat",3,206.769,209.814,201.769,214.814,83.302,250.044,0.254549,1.0
DP_07,Daft Punk,electronic,production,0,It might not be the right time,7,77.617,80.78,72.617,85.78,34.036,232.687,0.184768,1.0
DP_07,Daft Punk,electronic,production,1,I might not be the right one,7,80.8,85.524,75.8,90.524,35.74,232.687,0.2757,1.0
DP_07,Daft Punk,electronic,production,2,But there's something about us I want to say,9,86.225,90.288,81.225,95.288,37.929,232.687,0.326614,1.0
DP_07,Daft Punk,electronic,production,3,'Cause there's something between us anyway,6,91.029,94.112,86.029,99.112,39.783,232.687,0.248656,0.833
DP_07,Daft Punk,electronic,production,4,I might not be the right one,7,94.132,99.837,89.132,104.837,41.68,232.687,0.273287,1.0
DP_07,Daft Punk,electronic,production,5,It might not be the right time,7,101.6,104.721,96.6,109.721,44.334,232.687,0.257596,1.0
DP_07,Daft Punk,electronic,production,6,But there's something about us I've got to do,9,105.422,109.504,100.422,114.504,46.183,232.687,0.326338,0.889
DP_08,Daft Punk,electronic,production,0,Last night I had a dream about you,8,24.152,27.555,19.152,32.555,8.579,301.372,0.151162,0.875
DP_08,Daft Punk,electronic,production,1,"In this dream, I'm dancing right beside you",8,27.875,31.898,22.875,36.898,9.917,301.372,0.182635,0.625
DP_09,Daft Punk,electronic,production,0,There are so many things that I don't understand,9,64.59,73.214,59.59,78.214,29.604,232.747,0.219321,1.0
DP_09,Daft Punk,electronic,production,1,There's a world within me that I cannot explain,9,73.394,81.938,68.394,86.938,33.369,232.747,0.327364,1.0
DP_09,Daft Punk,electronic,production,2,"Many rooms to explore, but the doors look the same",10,82.058,90.922,77.058,95.922,37.161,232.747,0.176922,1.0
DP_09,Daft Punk,electronic,production,3,"I am lost, I can't even remember my name",9,91.063,99.689,86.063,104.689,40.978,232.747,0.264161,0.444
DP_09,Daft Punk,electronic,production,5,Looking for someone,3,179.892,181.514,174.892,186.514,77.639,232.747,0.334816,1.0
DP_09,Daft Punk,electronic,production,6,I need to know now,5,181.594,184.216,176.594,189.216,78.585,232.747,0.271713,1.0
DP_09,Daft Punk,electronic,production,7,Please tell me who I am,6,184.236,186.577,179.236,191.577,79.66,232.747,0.216695,1.0
DP_09,Daft Punk,electronic,production,9,Looking for someone,3,191.341,192.942,186.341,197.942,82.554,232.747,0.321277,1.0
DP_09,Daft Punk,electronic,production,10,I need to know now,5,193.002,194.223,188.002,199.223,83.186,232.747,0.270362,1.0
DP_09,Daft Punk,electronic,production,11,Please tell me who I am,6,194.263,196.485,189.263,201.485,83.943,232.747,0.205524,1.0
DP_10,Daft Punk,electronic,production,0,Let the music in tonight,5,176.766,178.889,171.766,183.889,62.763,283.33,0.163,0.4
DP_11,Daft Punk,electronic,production,0,Driving this road down to paradise,6,35.165,37.966,30.165,42.966,12.665,288.705,0.12864,1.0
DP_11,Daft Punk,electronic,production,1,Letting the sunlight into my eyes,6,39.406,41.707,34.406,46.707,14.048,288.705,0.271356,0.5
DP_11,Daft Punk,electronic,production,2,Our only plan is to improvise,6,42.747,45.208,37.747,50.208,15.233,288.705,0.185916,0.667
DP_11,Daft Punk,electronic,production,3,And it's crystal clear that I don't ever want it to end,12,45.488,49.969,40.488,54.969,16.532,288.705,0.284064,1.0
DP_11,Daft Punk,electronic,production,4,"If I had my way, I would never leave",9,50.089,52.609,45.089,57.609,17.786,288.705,0.304359,1.0
DP_11,Daft Punk,electronic,production,5,Keep building these random memories,5,53.65,56.33,48.65,61.33,19.047,288.705,0.115572,1.0
DP_11,Daft Punk,electronic,production,6,Turning our days into melodies,5,57.371,59.911,52.371,64.911,20.312,288.705,0.183477,1.0
DP_11,Daft Punk,electronic,production,7,But since I can't stay,5,60.351,62.052,55.351,67.052,21.199,288.705,0.221619,1.0
DP_13,Daft Punk,electronic,production,0,"Buy it, use it, break it, fix it",8,0.151,1.973,0.0,6.973,0.374,284.282,0.17986,1.0
DP_13,Daft Punk,electronic,production,1,"Trash it, change it, mail – upgrade it",8,2.013,4.175,0.0,9.175,1.088,284.282,0.223948,0.714
DP_13,Daft Punk,electronic,production,2,"Charge it, point it, zoom it, press it",8,4.355,6.197,0.0,11.197,1.856,284.282,0.258528,0.5
DP_13,Daft Punk,electronic,production,3,"Snap it, work it, quick – erase it",8,9.561,11.383,4.561,16.383,3.684,284.282,0.219361,0.571
DP_13,Daft Punk,electronic,production,4,"Write it, cut it, paste it, save it",8,11.463,13.285,6.463,18.285,4.353,284.282,0.317956,0.5
DP_13,Daft Punk,electronic,production,5,"Load it, check it, quick – rewrite it",8,35.88,37.741,30.88,42.741,12.949,284.282,0.25972,0.571
DP_13,Daft Punk,electronic,production,6,"Plug it, play it, burn it, rip it",8,41.542,43.403,36.542,48.403,14.94,284.282,0.167143,0.75
DP_13,Daft Punk,electronic,production,7,"Drag and drop it, zip – unzip it",8,43.423,45.164,38.423,50.164,15.581,284.282,0.218731,0.429
DP_13,Daft Punk,electronic,production,8,"Lock it, fill it, call it, find it",8,45.324,47.145,40.324,52.145,16.264,284.282,0.161222,1.0
DP_13,Daft Punk,electronic,production,9,"View it, code it, jam – unlock it",8,47.185,48.865,42.185,53.865,16.893,284.282,0.206874,0.571
DP_13,Daft Punk,electronic,production,10,"Surf it, scroll it, pause it, click it",8,49.065,58.431,44.065,63.431,18.907,284.282,0.115732,0.75
DP_13,Daft Punk,electronic,production,11,"Cross it, crack it, switch – update it",8,145.157,146.779,140.157,151.779,51.346,284.282,0.136454,0.571
DP_13,Daft Punk,electronic,production,12,"Name it, read it, tune it, print it",8,147.019,148.841,142.019,153.841,52.036,284.282,0.126619,0.75
DP_13,Daft Punk,electronic,production,13,"Scan it, send it, fax – rename it",8,148.861,150.543,143.861,155.543,52.66,284.282,0.18158,0.714
DP_13,Daft Punk,electronic,production,14,"Touch it, bring it, pay it, watch it",8,150.783,153.326,145.783,158.326,53.487,284.282,0.040432,0.5
DP_13,Daft Punk,electronic,production,15,"Turn it, leave it, start – format it",8,193.355,193.916,188.355,198.916,68.114,284.282,0.175587,0.429
DP_13,Daft Punk,electronic,production,16,"Buy it, use it, break it, fix it",8,200.463,201.204,195.463,206.204,70.646,284.282,0.13713,0.5
DP_13,Daft Punk,electronic,production,17,"Trash it, change it, mail – upgrade it",8,201.224,201.824,196.224,206.824,70.889,284.282,0.137868,0.286
DP_13,Daft Punk,electronic,production,18,"Charge it, point it, zoom it, press it",8,201.924,202.565,196.924,207.565,71.142,284.282,0.114887,0.5
DP_13,Daft Punk,electronic,production,19,"Snap it, work it, quick – erase it",8,202.585,203.206,197.585,208.206,71.371,284.282,0.140119,0.286
DP_13,Daft Punk,electronic,production,20,"Write it, cut it, paste it, save it",8,203.306,203.946,198.306,208.946,71.628,284.282,0.157008,0.5
DP_13,Daft Punk,electronic,production,21,"Load it, check it, quick – rewrite it",8,203.966,204.547,198.966,209.547,71.85,284.282,0.241247,0.286
DP_14,Daft Punk,electronic,production,0,I remember touch,3,60.137,61.842,55.137,66.842,12.003,508.134,0.228147,1.0
DP_14,Daft Punk,electronic,production,1,I remember touch,3,92.643,98.706,87.643,103.706,18.829,508.134,0.247237,1.0
DP_14,Daft Punk,electronic,production,2,Where do I belong?,4,140.179,142.301,135.179,147.301,27.796,508.134,0.137978,1.0
DP_14,Daft Punk,electronic,production,3,"Touch, I need something more",5,147.088,151.049,142.088,156.049,29.336,508.134,0.200918,0.8
DP_14,Daft Punk,electronic,production,4,I remember touch,3,163.511,164.871,158.511,169.871,32.313,508.134,0.172958,0.333
DP_14,Daft Punk,electronic,production,5,I need something more in my mind,7,170.692,176.057,165.692,181.057,34.12,508.134,0.15987,0.571
DP_14,Daft Punk,electronic,production,6,"Touch, I remember touch",4,176.439,178.833,171.439,183.833,34.959,508.134,0.223332,0.25
DP_14,Daft Punk,electronic,production,7,Pictures came with touch,4,271.735,469.497,266.735,474.497,72.937,508.134,0.260496,0.25
DS_02,Disclosure,electronic,production,0,I've been infected with restless whispers and cheats,8,9.703,130.613,4.703,135.613,28.171,249.045,0.07902,0.5
DS_03,Disclosure,electronic,production,3,Even though it's tarnished,4,59.401,120.144,54.401,125.144,31.993,280.602,0.149445,0.25
DS_04,Disclosure,electronic,production,0,I know you're smart,4,53.97,55.291,48.97,60.291,21.287,256.639,0.20432,0.25
